[2021-03-10 20:40:16,127|522.725|INFO   ]latex.Macro: Macro apache_commons-net-EmptyObjectReturnValsMutator-total-recovered evaluates to 195 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|522.763|INFO   ]latex.Macro: Macro apache_commons-net-IncrementsMutator-KILLED-recovered evaluates to 31 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|522.802|INFO   ]latex.Macro: Macro apache_commons-net-IncrementsMutator-NO_COVERAGE-recovered evaluates to 99 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|522.841|INFO   ]latex.Macro: Macro apache_commons-net-IncrementsMutator-SURVIVED-recovered evaluates to 2 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|522.881|INFO   ]latex.Macro: Macro apache_commons-net-IncrementsMutator-TIMED_OUT-recovered evaluates to 11 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|522.919|INFO   ]latex.Macro: Macro apache_commons-net-IncrementsMutator-total-recovered evaluates to 143 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|522.958|INFO   ]latex.Macro: Macro apache_commons-net-InvertNegsMutator-KILLED-recovered evaluates to 1 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|522.997|INFO   ]latex.Macro: Macro apache_commons-net-InvertNegsMutator-NO_COVERAGE-recovered evaluates to 0 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|523.036|INFO   ]latex.Macro: Macro apache_commons-net-InvertNegsMutator-SURVIVED-recovered evaluates to 0 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|523.074|INFO   ]latex.Macro: Macro apache_commons-net-InvertNegsMutator-TIMED_OUT-recovered evaluates to 0 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|523.113|INFO   ]latex.Macro: Macro apache_commons-net-InvertNegsMutator-total-recovered evaluates to 1 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|523.152|INFO   ]latex.Macro: Macro apache_commons-net-MathMutator-KILLED-recovered evaluates to 199 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|523.190|INFO   ]latex.Macro: Macro apache_commons-net-MathMutator-NO_COVERAGE-recovered evaluates to 233 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|523.233|INFO   ]latex.Macro: Macro apache_commons-net-MathMutator-SURVIVED-recovered evaluates to 68 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|523.274|INFO   ]latex.Macro: Macro apache_commons-net-MathMutator-TIMED_OUT-recovered evaluates to 23 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|523.313|INFO   ]latex.Macro: Macro apache_commons-net-MathMutator-total-recovered evaluates to 523 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|523.352|INFO   ]latex.Macro: Macro apache_commons-net-NegateConditionalsMutator-KILLED-recovered evaluates to 339 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|523.391|INFO   ]latex.Macro: Macro apache_commons-net-NegateConditionalsMutator-NO_COVERAGE-recovered evaluates to 855 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|523.429|INFO   ]latex.Macro: Macro apache_commons-net-NegateConditionalsMutator-SURVIVED-recovered evaluates to 72 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,128|523.468|INFO   ]latex.Macro: Macro apache_commons-net-NegateConditionalsMutator-TIMED_OUT-recovered evaluates to 51 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,128|523.510|INFO   ]latex.Macro: Macro apache_commons-net-NegateConditionalsMutator-total-recovered evaluates to 1,317 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,128|523.549|INFO   ]latex.Macro: Macro apache_commons-net-NullReturnValsMutator-KILLED-recovered evaluates to 85 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,128|523.588|INFO   ]latex.Macro: Macro apache_commons-net-NullReturnValsMutator-NO_COVERAGE-recovered evaluates to 269 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,128|523.626|INFO   ]latex.Macro: Macro apache_commons-net-NullReturnValsMutator-SURVIVED-recovered evaluates to 6 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,128|523.665|INFO   ]latex.Macro: Macro apache_commons-net-NullReturnValsMutator-TIMED_OUT-recovered evaluates to 8 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
